innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,AJ Finch,13,8,1,1,162.5,c PA Patel b MA Starc,1
1,Sunrisers Hyderabad,S Dhawan,37,36,4,0,102.78,c AB de Villiers b VR Aaron,2
1,Sunrisers Hyderabad,KL Rahul,6,6,1,0,100.0,c CH Gayle b AB Dinda,3
1,Sunrisers Hyderabad,DA Warner,61,49,4,3,124.49,b MA Starc,4
1,Sunrisers Hyderabad,DJG Sammy,8,8,0,1,100.0,c MA Starc b HV Patel,5
1,Sunrisers Hyderabad,NV Ojha,15,11,1,1,136.36,c MA Starc b VR Aaron,6
1,Sunrisers Hyderabad,IK Pathan,4,2,1,0,200.0,not out,7
1,Sunrisers Hyderabad,KV Sharma,1,1,0,0,100.0,not out,8
2,Royal Challengers Bangalore,CH Gayle,27,19,3,2,142.11,c DJG Sammy b KV Sharma,1
2,Royal Challengers Bangalore,PA Patel,3,5,0,0,60.0,b B Kumar,2
2,Royal Challengers Bangalore,V Kohli,0,5,0,0,0.0,c NV Ojha b B Kumar,3
2,Royal Challengers Bangalore,RR Rossouw,14,23,1,0,60.87,lbw b KV Sharma,4
2,Royal Challengers Bangalore,AB de Villiers,89,41,6,8,217.07,not out,5
2,Royal Challengers Bangalore,Yuvraj Singh,14,16,1,1,87.5,c MC Henriques b KV Sharma,6
2,Royal Challengers Bangalore,MA Starc,5,8,0,0,62.5,run out (AJ Finch),7
2,Royal Challengers Bangalore,HV Patel,1,2,0,0,50.0,not out,8
