innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,C Ganapathy,1.0,0,13,0,13.0,1,0,0
1,Chennai Super Kings,JA Morkel,4.0,0,40,0,10.0,2,0,0
1,Chennai Super Kings,M Muralitharan,4.0,0,21,0,5.25,9,0,0
1,Chennai Super Kings,MS Gony,3.0,0,39,0,13.0,5,3,0
1,Chennai Super Kings,SB Jakati,4.0,1,17,2,4.25,14,0,0
1,Chennai Super Kings,T Thushara,4.0,0,30,1,7.5,10,1,0
2,Royal Challengers Bangalore,A Kumble,4.0,0,16,1,4.0,11,0,0
2,Royal Challengers Bangalore,DW Steyn,4.0,0,20,1,5.0,8,1,0
2,Royal Challengers Bangalore,JH Kallis,3.0,0,21,1,7.0,4,0,0
2,Royal Challengers Bangalore,KP Pietersen,2.0,0,26,1,13.0,2,0,0
2,Royal Challengers Bangalore,P Kumar,3.0,0,42,0,14.0,5,1,0
2,Royal Challengers Bangalore,R Vinay Kumar,2.5,0,31,1,10.94,5,0,2
