innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Capitals,1,PP Shaw,7,11,S Dhawan,16,9,25,20
1,Delhi Capitals,2,S Dhawan,34,19,SS Iyer,14,12,48,31
1,Delhi Capitals,3,RR Pant,14,20,S Dhawan,18,11,33,31
1,Delhi Capitals,4,MP Stoinis,9,10,S Dhawan,25,13,35,23
1,Delhi Capitals,5,S Dhawan,13,9,SO Hetmyer,10,6,23,15
1,Delhi Capitals,6,S Dhawan,13,9,SO Hetmyer,10,6,23,15
2,Kings XI Punjab,1,KL Rahul,15,11,MA Agarwal,1,4,17,14
2,Kings XI Punjab,2,CH Gayle,29,13,MA Agarwal,4,5,35,18
2,Kings XI Punjab,3,N Pooran,4,3,MA Agarwal,0,0,4,3
2,Kings XI Punjab,4,GJ Maxwell,16,15,N Pooran,49,25,69,40
2,Kings XI Punjab,5,DJ Hooda,6,11,GJ Maxwell,16,9,22,20
2,Kings XI Punjab,6,DJ Hooda,9,11,JDS Neesham,10,8,20,19
