match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2012-04-05,Kolkata Knight Riders,Eden Gardens,1.0,0,9,0,9.0,3,0,0
5,2012-04-07,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,47,0,11.75,5,0,0
11,2012-04-10,Chennai Super Kings,Feroz Shah Kotla,4.0,0,25,1,6.25,12,0,0
19,2012-04-16,Mumbai Indians,Wankhede Stadium,4.0,0,12,1,3.0,13,0,0
23,2012-04-19,Deccan Chargers,Feroz Shah Kotla,4.0,0,27,0,6.75,10,0,0
27,2012-04-21,Pune Warriors,Feroz Shah Kotla,4.0,1,25,0,6.25,10,1,0
31,2012-04-24,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,23,1,5.75,12,0,0
36,2012-04-27,Mumbai Indians,Feroz Shah Kotla,4.0,0,46,2,11.5,8,1,0
39,2012-04-29,Rajasthan Royals,Feroz Shah Kotla,4.0,0,27,1,6.75,10,2,0
43,2012-05-01,Rajasthan Royals,Sawai Mansingh Stadium,2.0,0,22,0,11.0,4,0,0
51,2012-05-07,Kolkata Knight Riders,Feroz Shah Kotla,3.0,0,28,0,9.33,5,1,0
55,2012-05-10,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,46,0,11.5,9,0,0
59,2012-05-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2.0,0,15,1,7.5,5,0,0
64,2012-05-15,Kings XI Punjab,Feroz Shah Kotla,4.0,0,24,0,6.0,10,0,0
67,2012-05-17,Royal Challengers Bangalore,Feroz Shah Kotla,4.0,0,44,0,11.0,6,0,0
69,2012-05-19,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,4.0,0,25,0,6.25,12,0,0
73,2012-05-22,Kolkata Knight Riders,Subrata Roy Sahara Stadium,4.0,0,20,1,5.0,11,1,0
