match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2012-04-05,Kolkata Knight Riders,Eden Gardens,42,20,2,3,210.0,not out,3
5,2012-04-07,Royal Challengers Bangalore,M Chinnaswamy Stadium,24,15,2,1,160.0,"run out (HV Patel, AB de Villiers)",7
23,2012-04-19,Deccan Chargers,Feroz Shah Kotla,5,11,0,0,45.45,c PA Patel b DW Steyn,6
27,2012-04-21,Pune Warriors,Feroz Shah Kotla,15,11,0,1,136.36,c JD Ryder b SC Ganguly,4
36,2012-04-27,Mumbai Indians,Feroz Shah Kotla,0,1,0,0,0.0,c NLTC Perera b RJ Peterson,4
39,2012-04-29,Rajasthan Royals,Feroz Shah Kotla,7,5,1,0,140.0,not out,7
51,2012-05-07,Kolkata Knight Riders,Feroz Shah Kotla,36,22,4,1,163.64,st BB McCullum b SP Narine,5
59,2012-05-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",13,17,0,0,76.47,not out,7
64,2012-05-15,Kings XI Punjab,Feroz Shah Kotla,19,10,3,0,190.0,not out,7
67,2012-05-17,Royal Challengers Bangalore,Feroz Shah Kotla,4,4,0,0,100.0,c TM Dilshan b Z Khan,8
69,2012-05-19,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,5,7,1,0,71.43,c Azhar Mahmood b RJ Harris,4
73,2012-05-22,Kolkata Knight Riders,Subrata Roy Sahara Stadium,6,3,1,0,200.0,not out,8
