innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Sunrisers Hyderabad,death,63,2,30,12.6,10,8
1,Sunrisers Hyderabad,middle,56,1,54,6.22,6,22
1,Sunrisers Hyderabad,powerplay,40,3,36,6.67,5,18
2,Chennai Super Kings,death,67,3,42,9.57,10,18
2,Chennai Super Kings,middle,35,2,41,5.12,3,20
2,Chennai Super Kings,powerplay,58,0,35,9.94,8,11
