innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,Q de Kock,4,1.3
1,Sunrisers Hyderabad,2,GH Vihari,12,2.6
1,Sunrisers Hyderabad,3,CL White,37,5.5
1,Sunrisers Hyderabad,4,A Mishra,61,10.5
1,Sunrisers Hyderabad,5,X Thalaivan Sargunam,98,16.3
1,Sunrisers Hyderabad,6,DJG Sammy,116,18.2
2,Chennai Super Kings,1,M Vijay,65,8.3
2,Chennai Super Kings,2,MEK Hussey,76,10.2
2,Chennai Super Kings,3,SK Raina,99,14.2
2,Chennai Super Kings,4,DJ Bravo,130,18.2
2,Chennai Super Kings,5,RA Jadeja,145,19.5
