innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,Q de Kock,4,3,1,0,133.33,c M Vijay b MM Sharma,1
1,Sunrisers Hyderabad,S Dhawan,63,45,10,0,140.0,not out,2
1,Sunrisers Hyderabad,GH Vihari,2,3,0,0,66.67,run out (SK Raina),3
1,Sunrisers Hyderabad,CL White,2,3,0,0,66.67,c MS Dhoni b MM Sharma,4
1,Sunrisers Hyderabad,A Mishra,15,21,2,0,71.43,c DJ Bravo b R Ashwin,5
1,Sunrisers Hyderabad,X Thalaivan Sargunam,10,17,0,0,58.82,c & b DJ Bravo,6
1,Sunrisers Hyderabad,DJG Sammy,19,12,2,1,158.33,c CH Morris b DJ Bravo,7
1,Sunrisers Hyderabad,A Ashish Reddy,36,16,2,3,225.0,not out,8
2,Chennai Super Kings,MEK Hussey,45,26,5,2,173.08,c Q de Kock b A Mishra,1
2,Chennai Super Kings,M Vijay,18,22,2,0,81.82,st Q de Kock b A Mishra,2
2,Chennai Super Kings,SK Raina,16,13,1,0,123.08,c DJG Sammy b A Mishra,3
2,Chennai Super Kings,MS Dhoni,67,37,7,4,181.08,not out,4
2,Chennai Super Kings,DJ Bravo,7,16,0,0,43.75,c A Ashish Reddy b I Sharma,5
2,Chennai Super Kings,RA Jadeja,1,4,0,0,25.0,c A Mishra b DW Steyn,6
2,Chennai Super Kings,CH Morris,0,1,0,0,0.0,not out,7
