innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,Q de Kock,4,3,S Dhawan,0,0,4,3
1,Sunrisers Hyderabad,2,GH Vihari,2,3,S Dhawan,4,6,8,9
1,Sunrisers Hyderabad,3,S Dhawan,19,14,CL White,2,3,25,17
1,Sunrisers Hyderabad,4,A Mishra,15,21,S Dhawan,7,9,24,30
1,Sunrisers Hyderabad,5,DJG Sammy,13,8,X Thalaivan Sargunam,2,4,15,12
1,Sunrisers Hyderabad,6,DJG Sammy,6,4,A Ashish Reddy,12,7,18,11
1,Sunrisers Hyderabad,7,S Dhawan,19,7,A Ashish Reddy,24,9,43,16
2,Chennai Super Kings,1,MEK Hussey,44,23,M Vijay,18,22,65,45
2,Chennai Super Kings,2,SK Raina,9,8,MEK Hussey,1,3,11,11
2,Chennai Super Kings,3,MS Dhoni,16,19,SK Raina,7,5,23,24
2,Chennai Super Kings,4,DJ Bravo,7,16,MS Dhoni,23,9,31,24
2,Chennai Super Kings,5,RA Jadeja,1,4,MS Dhoni,14,5,15,9
2,Chennai Super Kings,6,CH Morris,0,1,MS Dhoni,14,4,15,5
