match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
53,2012-05-08,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",6,5,0,0,120.0,not out,7
61,2012-05-13,Deccan Chargers,"Punjab Cricket Association Stadium, Mohali",11,13,1,0,84.62,c PA Patel b DW Steyn,6
66,2012-05-17,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,11,12,1,0,91.67,c MS Dhoni b BW Hilfenhaus,5
69,2012-05-19,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,38,32,5,1,118.75,c IK Pathan b AD Russell,5
