match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2008-04-19,Rajasthan Royals,Feroz Shah Kotla,58,46,7,1,126.09,not out,1
7,2008-04-22,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",12,9,2,0,133.33,c AC Gilchrist b RP Singh,1
13,2008-04-27,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",18,14,3,0,128.57,c Yuvraj Singh b VRV Singh,1
17,2008-04-30,Royal Challengers Bangalore,Feroz Shah Kotla,86,54,11,1,159.26,c P Kumar b Z Khan,1
20,2008-05-02,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",50,37,5,1,135.14,b MS Gony,1
23,2008-05-04,Mumbai Indians,Dr DY Patil Sports Academy,1,9,0,0,11.11,c RV Uthappa b A Nehra,1
28,2008-05-08,Chennai Super Kings,Feroz Shah Kotla,80,49,11,1,163.27,c CK Kapugedera b L Balaji,1
33,2008-05-11,Rajasthan Royals,Sawai Mansingh Stadium,31,23,4,0,134.78,b SK Trivedi,1
35,2008-05-13,Kolkata Knight Riders,Eden Gardens,10,7,2,0,142.86,c DJ Hussey b Shoaib Akhtar,1
37,2008-05-15,Deccan Chargers,Feroz Shah Kotla,79,48,7,3,164.58,st AC Gilchrist b PP Ojha,1
40,2008-05-17,Kings XI Punjab,Feroz Shah Kotla,40,28,7,0,142.86,b RR Powar,1
43,2008-05-19,Royal Challengers Bangalore,M Chinnaswamy Stadium,39,31,6,0,125.81,"run out (CL White, SP Goswami)",1
50,2008-05-24,Mumbai Indians,Feroz Shah Kotla,19,9,2,1,211.11,c DR Smith b A Nel,1
57,2008-05-30,Rajasthan Royals,Wankhede Stadium,11,15,1,0,73.33,c T Kohli b SR Watson,1
