match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2010-03-14,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",42,26,1,3,161.54,not out,7
11,2010-03-19,Delhi Daredevils,Feroz Shah Kotla,0,3,0,0,0.0,c A Mishra b TM Dilshan,5
16,2010-03-21,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",12,12,1,0,100.0,not out,6
18,2010-03-23,Royal Challengers Bangalore,M Chinnaswamy Stadium,19,19,1,1,100.0,b R Vinay Kumar,7
24,2010-03-28,Rajasthan Royals,"Sardar Patel Stadium, Motera",28,12,1,3,233.33,c FY Fazal b SW Tait,6
28,2010-03-31,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",1,3,0,0,33.33,b JH Kallis,5
32,2010-04-03,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",62,34,3,5,182.35,run out (S Narwal),4
50,2010-04-15,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",1,4,0,0,25.0,c PD Collingwood b V Sehwag,7
54,2010-04-18,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,14,8,2,0,175.0,not out,6
58,2010-04-22,Deccan Chargers,Dr DY Patil Sports Academy,4,4,0,0,100.0,c A Symonds b PP Ojha,6
60,2010-04-25,Mumbai Indians,Dr DY Patil Sports Academy,15,6,1,1,250.0,run out (AT Rayudu),6
