match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2009-04-18,Chennai Super Kings,Newlands,5,4,1,0,125.0,c ML Hayden b Joginder Sharma,5
12,2009-04-25,Deccan Chargers,Kingsmead,21,18,2,0,116.67,lbw b FH Edwards,5
17,2009-04-27,Kolkata Knight Riders,St George's Park,3,5,0,0,60.0,c CH Gayle b LR Shukla,6
20,2009-04-29,Kings XI Punjab,Kingsmead,15,20,1,1,75.0,c WA Mota b RR Powar,5
28,2009-05-03,Royal Challengers Bangalore,New Wanderers Stadium,50,40,1,2,125.0,not out,5
32,2009-05-06,Deccan Chargers,SuperSport Park,13,16,0,0,81.25,c RJ Harris b TL Suman,5
35,2009-05-08,Delhi Daredevils,Buffalo Park,35,30,2,2,116.67,c KD Karthik b DP Nannes,6
42,2009-05-12,Kings XI Punjab,SuperSport Park,70,59,7,3,118.64,not out,2
45,2009-05-14,Rajasthan Royals,Kingsmead,1,3,0,0,33.33,c & b MM Patel,1
47,2009-05-16,Chennai Super Kings,St George's Park,5,8,1,0,62.5,b JA Morkel,2
