match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2011-04-09,Kochi Tuskers Kerala,Nehru Stadium,4.0,0,28,1,7.0,7,0,0
8,2011-04-12,Mumbai Indians,M Chinnaswamy Stadium,4.0,0,36,0,9.0,13,1,0
11,2011-04-14,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,32,3,8.0,9,1,0
14,2011-04-16,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,33,1,8.25,9,0,0
24,2011-04-22,Kolkata Knight Riders,Eden Gardens,4.0,0,53,0,13.25,5,5,0
30,2011-04-26,Delhi Daredevils,Feroz Shah Kotla,4.0,0,27,1,6.75,12,2,0
35,2011-04-29,Pune Warriors,M Chinnaswamy Stadium,4.0,0,33,1,8.25,7,1,0
47,2011-05-06,Kings XI Punjab,M Chinnaswamy Stadium,4.0,0,35,0,8.75,7,3,0
50,2011-05-08,Kochi Tuskers Kerala,M Chinnaswamy Stadium,4.0,0,26,1,6.5,7,0,0
55,2011-05-11,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,23,0,5.75,10,1,0
58,2011-05-14,Kolkata Knight Riders,M Chinnaswamy Stadium,3.0,0,17,1,5.67,10,0,0
69,2011-05-22,Chennai Super Kings,M Chinnaswamy Stadium,4.0,1,19,2,4.75,15,2,0
71,2011-05-24,Chennai Super Kings,Wankhede Stadium,4.0,0,31,2,7.75,15,2,0
73,2011-05-27,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",4.0,0,32,1,8.0,8,1,0
74,2011-05-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,30,0,7.5,7,0,0
