innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,AM Rahane,9,12,1,0,75.0,c Shahbaz Ahmed b B Kumar,1
1,Chennai Super Kings,RD Gaikwad,98,54,10,3,181.48,c Nithish Kumar Reddy b T Natarajan,2
1,Chennai Super Kings,DJ Mitchell,52,32,7,1,162.5,c Nithish Kumar Reddy b JD Unadkat,3
1,Chennai Super Kings,S Dube,39,20,1,4,195.0,not out,4
1,Chennai Super Kings,MS Dhoni,5,2,1,0,250.0,not out,5
2,Sunrisers Hyderabad,TM Head,13,7,1,1,185.71,c DJ Mitchell b TU Deshpande,1
2,Sunrisers Hyderabad,Abhishek Sharma,15,9,1,1,166.67,c DJ Mitchell b TU Deshpande,2
2,Sunrisers Hyderabad,Anmolpreet Singh,0,1,0,0,0.0,c MM Ali b TU Deshpande,3
2,Sunrisers Hyderabad,AK Markram,32,26,4,0,123.08,b M Pathirana,4
2,Sunrisers Hyderabad,Nithish Kumar Reddy,15,15,0,0,100.0,c MS Dhoni b RA Jadeja,5
2,Sunrisers Hyderabad,H Klaasen,20,21,0,1,95.24,c DJ Mitchell b M Pathirana,6
2,Sunrisers Hyderabad,Abdul Samad,19,18,1,1,105.56,c Sameer Rizvi b SN Thakur,7
2,Sunrisers Hyderabad,Shahbaz Ahmed,7,5,1,0,140.0,c DJ Mitchell b Mustafizur Rahman,8
2,Sunrisers Hyderabad,PJ Cummins,5,7,1,0,71.43,c DJ Mitchell b TU Deshpande,9
2,Sunrisers Hyderabad,B Kumar,4,3,0,0,133.33,not out,10
2,Sunrisers Hyderabad,JD Unadkat,1,2,0,0,50.0,c MM Ali b Mustafizur Rahman,11
