innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,AM Rahane,9,12,RD Gaikwad,8,5,19,17
1,Chennai Super Kings,2,DJ Mitchell,52,32,RD Gaikwad,53,32,107,64
1,Chennai Super Kings,3,S Dube,32,18,RD Gaikwad,37,17,74,35
1,Chennai Super Kings,4,MS Dhoni,5,2,S Dube,7,2,12,4
2,Sunrisers Hyderabad,1,TM Head,13,7,Abhishek Sharma,8,4,21,11
2,Sunrisers Hyderabad,2,Anmolpreet Singh,0,1,Abhishek Sharma,0,0,0,1
2,Sunrisers Hyderabad,3,Abhishek Sharma,7,5,AK Markram,12,6,19,11
2,Sunrisers Hyderabad,4,Nithish Kumar Reddy,15,15,AK Markram,16,16,32,30
2,Sunrisers Hyderabad,5,H Klaasen,7,8,AK Markram,4,4,13,12
2,Sunrisers Hyderabad,6,Abdul Samad,19,17,H Klaasen,13,13,32,30
2,Sunrisers Hyderabad,7,Shahbaz Ahmed,2,2,Abdul Samad,0,1,2,3
2,Sunrisers Hyderabad,8,PJ Cummins,5,7,Shahbaz Ahmed,0,0,5,7
2,Sunrisers Hyderabad,9,B Kumar,3,2,Shahbaz Ahmed,5,3,8,5
2,Sunrisers Hyderabad,10,JD Unadkat,1,2,B Kumar,1,1,2,3
