match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2013-04-05,Pune Warriors,"Rajiv Gandhi International Stadium, Uppal",19,18,3,0,105.56,b AB Dinda,2
7,2013-04-07,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",2,4,0,0,50.0,c KB Arun Karthik b MC Henriques,2
9,2013-04-09,Royal Challengers Bangalore,M Chinnaswamy Stadium,20,19,2,0,105.26,b M Muralitharan,2
14,2013-04-12,Delhi Daredevils,Feroz Shah Kotla,19,19,4,0,100.0,c & b S Nadeem,2
17,2013-04-14,Kolkata Knight Riders,Eden Gardens,27,31,2,1,87.1,b JH Kallis,1
22,2013-04-17,Pune Warriors,Maharashtra Cricket Association Stadium,12,9,2,0,133.33,b B Kumar,1
48,2013-05-04,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",14,18,1,0,77.78,st KM Jadhav b BMAJ Mendis,1
54,2013-05-08,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",44,30,6,1,146.67,c M Vijay b MM Sharma,1
59,2013-05-11,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",61,47,5,2,129.79,"run out (R Sathish, Harmeet Singh)",1
62,2013-05-13,Mumbai Indians,Wankhede Stadium,26,14,5,0,185.71,c AT Rayudu b SL Malinga,1
68,2013-05-17,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",2,6,0,0,33.33,b JP Faulkner,1
72,2013-05-19,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",47,37,7,0,127.03,lbw b Iqbal Abdulla,1
74,2013-05-22,Rajasthan Royals,Feroz Shah Kotla,1,3,0,0,33.33,c SV Samson b VS Malik,1
