match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
5,Royal Challengers Bangalore,AP Tare,18,17,3,0,105.88,b TS Mills
5,Royal Challengers Bangalore,SW Billings,25,19,1,1,131.58,c B Stanlake b Iqbal Abdulla
5,Royal Challengers Bangalore,KK Nair,4,3,1,0,133.33,b B Stanlake
5,Royal Challengers Bangalore,SV Samson,13,12,1,0,108.33,c STR Binny b B Stanlake
5,Royal Challengers Bangalore,RR Pant,57,36,3,4,158.33,b P Negi
5,Royal Challengers Bangalore,CH Morris,4,5,0,0,80.0,lbw b Iqbal Abdulla
5,Royal Challengers Bangalore,CR Brathwaite,1,5,0,0,20.0,b YS Chahal
5,Royal Challengers Bangalore,PJ Cummins,6,6,1,0,100.0,b SR Watson
5,Royal Challengers Bangalore,A Mishra,8,14,0,0,57.14,not out
5,Royal Challengers Bangalore,S Nadeem,0,2,0,0,0.0,c & b P Negi
5,Royal Challengers Bangalore,Z Khan,1,1,0,0,100.0,not out
9,Rising Pune Supergiant,AP Tare,0,5,0,0,0.0,c MS Dhoni b DL Chahar
9,Rising Pune Supergiant,SW Billings,24,17,4,0,141.18,b Imran Tahir
9,Rising Pune Supergiant,SV Samson,102,63,8,5,161.9,b A Zampa
9,Rising Pune Supergiant,RR Pant,31,22,1,2,140.91,run out (MA Agarwal)
9,Rising Pune Supergiant,CJ Anderson,2,4,0,0,50.0,not out
9,Rising Pune Supergiant,CH Morris,38,9,4,3,422.22,not out
15,Kings XI Punjab,SV Samson,19,18,2,1,105.56,c EJG Morgan b KC Cariappa
15,Kings XI Punjab,SW Billings,55,40,9,0,137.5,c DA Miller b AR Patel
15,Kings XI Punjab,KK Nair,0,3,0,0,0.0,c WP Saha b VR Aaron
15,Kings XI Punjab,SS Iyer,22,17,3,0,129.41,c EJG Morgan b MM Sharma
15,Kings XI Punjab,RR Pant,15,9,3,0,166.67,c EJG Morgan b VR Aaron
15,Kings XI Punjab,CJ Anderson,39,22,3,3,177.27,not out
15,Kings XI Punjab,CH Morris,16,8,1,1,200.0,c MM Sharma b Sandeep Sharma
15,Kings XI Punjab,PJ Cummins,12,6,2,0,200.0,not out
18,Kolkata Knight Riders,SV Samson,39,25,7,0,156.0,c RV Uthappa b UT Yadav
18,Kolkata Knight Riders,SW Billings,21,17,2,0,123.53,c RV Uthappa b NM Coulter-Nile
18,Kolkata Knight Riders,KK Nair,21,27,1,0,77.78,b NM Coulter-Nile
18,Kolkata Knight Riders,SS Iyer,26,17,4,0,152.94,"run out (C de Grandhomme, RV Uthappa)"
18,Kolkata Knight Riders,RR Pant,38,16,2,4,237.5,c G Gambhir b NM Coulter-Nile
18,Kolkata Knight Riders,AD Mathews,1,4,0,0,25.0,b SP Narine
