match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
2,Kolkata Knight Riders,DA Warner,85,53,9,3,160.38,c RV Uthappa b AD Russell
2,Kolkata Knight Riders,JM Bairstow,39,35,3,1,111.43,b PP Chawla
2,Kolkata Knight Riders,V Shankar,40,24,2,2,166.67,not out
2,Kolkata Knight Riders,YK Pathan,1,4,0,0,25.0,b AD Russell
2,Kolkata Knight Riders,MK Pandey,8,5,1,0,160.0,not out
8,Rajasthan Royals,DA Warner,69,37,9,2,186.49,c DS Kulkarni b BA Stokes
8,Rajasthan Royals,JM Bairstow,45,28,6,1,160.71,c DS Kulkarni b S Gopal
8,Rajasthan Royals,KS Williamson,14,10,2,0,140.0,c RA Tripathi b JD Unadkat
8,Rajasthan Royals,V Shankar,35,15,1,3,233.33,c P Chopra b S Gopal
8,Rajasthan Royals,MK Pandey,1,4,0,0,25.0,lbw b S Gopal
8,Rajasthan Royals,YK Pathan,16,12,0,1,133.33,not out
8,Rajasthan Royals,Rashid Khan,15,8,1,1,187.5,not out
11,Royal Challengers Bangalore,JM Bairstow,114,56,12,7,203.57,c UT Yadav b YS Chahal
11,Royal Challengers Bangalore,DA Warner,100,55,5,5,181.82,not out
11,Royal Challengers Bangalore,V Shankar,9,3,0,1,300.0,run out ()
11,Royal Challengers Bangalore,YK Pathan,6,6,0,0,100.0,not out
16,Delhi Capitals,DA Warner,10,18,0,0,55.56,c CH Morris b K Rabada
16,Delhi Capitals,JM Bairstow,48,28,9,1,171.43,lbw b R Tewatia
16,Delhi Capitals,V Shankar,16,21,1,0,76.19,c SS Iyer b AR Patel
16,Delhi Capitals,MK Pandey,10,13,0,0,76.92,c PP Shaw b I Sharma
16,Delhi Capitals,DJ Hooda,10,11,1,0,90.91,c K Rabada b S Lamichhane
16,Delhi Capitals,YK Pathan,9,11,1,0,81.82,not out
16,Delhi Capitals,Mohammad Nabi,17,9,2,1,188.89,not out
19,Mumbai Indians,DA Warner,15,13,2,0,115.38,b AS Joseph
19,Mumbai Indians,JM Bairstow,16,10,3,0,160.0,c JJ Bumrah b RD Chahar
19,Mumbai Indians,V Shankar,5,10,1,0,50.0,c HH Pandya b AS Joseph
19,Mumbai Indians,MK Pandey,16,21,0,0,76.19,c RG Sharma b JP Behrendorff
19,Mumbai Indians,DJ Hooda,20,24,1,0,83.33,b AS Joseph
19,Mumbai Indians,YK Pathan,0,4,0,0,0.0,c Ishan Kishan b RD Chahar
19,Mumbai Indians,Mohammad Nabi,11,14,0,1,78.57,c RG Sharma b JJ Bumrah
19,Mumbai Indians,Rashid Khan,0,1,0,0,0.0,c & b AS Joseph
19,Mumbai Indians,B Kumar,2,6,0,0,33.33,b AS Joseph
19,Mumbai Indians,S Kaul,0,1,0,0,0.0,c Q de Kock b AS Joseph
19,Mumbai Indians,Sandeep Sharma,5,2,1,0,250.0,not out
22,Kings XI Punjab,DA Warner,70,62,6,1,112.9,not out
22,Kings XI Punjab,JM Bairstow,1,6,0,0,16.67,c R Ashwin b Mujeeb Ur Rahman
22,Kings XI Punjab,V Shankar,26,27,2,0,96.3,c KL Rahul b R Ashwin
22,Kings XI Punjab,Mohammad Nabi,12,7,0,0,171.43,run out ()
22,Kings XI Punjab,MK Pandey,19,15,2,0,126.67,c KK Nair b Mohammed Shami
22,Kings XI Punjab,DJ Hooda,14,3,2,1,466.67,not out
30,Delhi Capitals,DA Warner,51,47,3,1,108.51,c SS Iyer b K Rabada
30,Delhi Capitals,JM Bairstow,41,31,5,1,132.26,c K Rabada b KMA Paul
30,Delhi Capitals,KS Williamson,3,8,0,0,37.5,c K Rabada b KMA Paul
30,Delhi Capitals,RK Bhui,7,12,0,0,58.33,c AR Patel b KMA Paul
30,Delhi Capitals,V Shankar,1,2,0,0,50.0,c RR Pant b K Rabada
30,Delhi Capitals,DJ Hooda,3,4,0,0,75.0,b CH Morris
30,Delhi Capitals,Abhishek Sharma,2,3,0,0,66.67,c KMA Paul b CH Morris
30,Delhi Capitals,Rashid Khan,0,1,0,0,0.0,c KMA Paul b CH Morris
30,Delhi Capitals,B Kumar,2,4,0,0,50.0,c & b K Rabada
30,Delhi Capitals,Sandeep Sharma,1,1,0,0,100.0,not out
30,Delhi Capitals,KK Ahmed,0,1,0,0,0.0,b K Rabada
33,Chennai Super Kings,DA Warner,50,25,10,0,200.0,c F du Plessis b DL Chahar
33,Chennai Super Kings,JM Bairstow,61,44,3,3,138.64,not out
33,Chennai Super Kings,KS Williamson,3,5,0,0,60.0,c & b Imran Tahir
33,Chennai Super Kings,V Shankar,7,11,0,0,63.64,c SW Billings b Imran Tahir
33,Chennai Super Kings,DJ Hooda,13,16,1,0,81.25,c F du Plessis b KV Sharma
38,Kolkata Knight Riders,DA Warner,67,38,3,5,176.32,b Y Prithvi Raj
38,Kolkata Knight Riders,JM Bairstow,80,43,7,4,186.05,not out
38,Kolkata Knight Riders,KS Williamson,8,9,0,0,88.89,not out
41,Chennai Super Kings,DA Warner,57,45,3,2,126.67,st MS Dhoni b Harbhajan Singh
41,Chennai Super Kings,JM Bairstow,0,2,0,0,0.0,c MS Dhoni b Harbhajan Singh
41,Chennai Super Kings,MK Pandey,83,49,7,3,169.39,not out
41,Chennai Super Kings,V Shankar,26,20,2,1,130.0,c RA Jadeja b DL Chahar
41,Chennai Super Kings,YK Pathan,5,4,0,0,125.0,not out
45,Rajasthan Royals,DA Warner,37,32,0,0,115.62,c SPD Smith b O Thomas
45,Rajasthan Royals,KS Williamson,13,14,2,0,92.86,b S Gopal
45,Rajasthan Royals,MK Pandey,61,36,9,0,169.44,c SV Samson b S Gopal
45,Rajasthan Royals,V Shankar,8,10,0,0,80.0,c JD Unadkat b VR Aaron
45,Rajasthan Royals,Shakib Al Hasan,9,10,0,0,90.0,c S Gopal b JD Unadkat
45,Rajasthan Royals,DJ Hooda,0,1,0,0,0.0,c & b JD Unadkat
45,Rajasthan Royals,WP Saha,5,5,0,0,100.0,c SV Samson b O Thomas
45,Rajasthan Royals,Rashid Khan,17,8,1,1,212.5,not out
45,Rajasthan Royals,B Kumar,1,4,0,0,25.0,c JD Unadkat b VR Aaron
48,Kings XI Punjab,DA Warner,81,56,7,2,144.64,c Mujeeb Ur Rahman b R Ashwin
48,Kings XI Punjab,WP Saha,28,13,3,1,215.38,c P Simran Singh b M Ashwin
