match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2016-04-10,Delhi Daredevils,Eden Gardens,3.0,0,24,3,8.0,8,2,0
5,2016-04-13,Mumbai Indians,Eden Gardens,4.0,0,52,1,13.0,8,0,0
8,2016-04-16,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,19,1,4.75,10,0,0
13,2016-04-19,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,0,18,0,18.0,0,0,0
20,2016-04-24,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2.0,0,16,0,8.0,3,0,0
24,2016-04-28,Mumbai Indians,Wankhede Stadium,3.0,0,28,0,9.33,5,0,0
26,2016-04-30,Delhi Daredevils,Feroz Shah Kotla,4.0,0,26,3,6.5,11,0,0
30,2016-05-02,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,24,1,6.0,11,1,0
32,2016-05-04,Kings XI Punjab,Eden Gardens,4.0,0,20,4,5.0,13,1,0
38,2016-05-08,Gujarat Lions,Eden Gardens,3.0,0,21,1,7.0,11,1,0
45,2016-05-14,Rising Pune Supergiants,Eden Gardens,2.0,0,11,1,5.5,6,0,0
48,2016-05-16,Royal Challengers Bangalore,Eden Gardens,2.3,0,32,0,12.8,4,0,0
