match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2014-04-17,Delhi Daredevils,Sharjah Cricket Stadium,2.0,0,16,0,8.0,1,0,0
5,2014-04-19,Mumbai Indians,Dubai International Cricket Stadium,1.0,0,6,0,6.0,1,1,0
18,2014-04-28,Kings XI Punjab,Dubai International Cricket Stadium,2.0,0,13,0,6.5,3,0,0
27,2014-05-06,Mumbai Indians,Wankhede Stadium,1.0,0,9,0,9.0,2,1,0
31,2014-05-09,Kings XI Punjab,M Chinnaswamy Stadium,1.0,0,19,0,19.0,1,1,0
35,2014-05-11,Rajasthan Royals,M Chinnaswamy Stadium,4.0,0,35,4,8.75,6,0,0
38,2014-05-13,Delhi Daredevils,M Chinnaswamy Stadium,4.0,0,28,0,7.0,7,0,0
46,2014-05-20,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",1.4,0,10,0,6.0,3,1,0
49,2014-05-22,Kolkata Knight Riders,Eden Gardens,2.0,0,21,0,10.5,3,0,0
53,2014-05-24,Chennai Super Kings,M Chinnaswamy Stadium,4.0,0,30,1,7.5,6,0,0
