match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2019-03-23,Royal Challengers Bangalore,MA Chidambaram Stadium,4.0,1,9,3,2.25,18,0,0
5,2019-03-26,Delhi Capitals,Arun Jaitley Stadium,2.0,0,20,1,10.0,3,0,0
12,2019-03-31,Rajasthan Royals,MA Chidambaram Stadium,4.0,0,23,2,5.75,8,0,0
15,2019-04-03,Mumbai Indians,Wankhede Stadium,4.0,0,25,1,6.25,9,0,0
18,2019-04-06,Kings XI Punjab,MA Chidambaram Stadium,4.0,0,20,0,5.0,7,0,0
23,2019-04-09,Kolkata Knight Riders,MA Chidambaram Stadium,4.0,0,21,2,5.25,15,0,0
25,2019-04-11,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,28,0,7.0,6,0,0
29,2019-04-14,Kolkata Knight Riders,Eden Gardens,4.0,0,27,4,6.75,9,1,0
33,2019-04-17,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,4.0,0,20,2,5.0,13,0,0
39,2019-04-21,Royal Challengers Bangalore,M.Chinnaswamy Stadium,4.0,0,31,1,7.75,7,0,0
41,2019-04-23,Sunrisers Hyderabad,MA Chidambaram Stadium,4.0,0,38,0,9.5,5,0,0
44,2019-04-26,Mumbai Indians,MA Chidambaram Stadium,4.0,0,37,1,9.25,5,0,0
50,2019-05-01,Delhi Capitals,MA Chidambaram Stadium,3.2,1,12,4,3.6,12,0,0
55,2019-05-05,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,4.0,0,36,0,9.0,8,0,0
57,2019-05-07,Mumbai Indians,MA Chidambaram Stadium,4.0,0,33,2,8.25,8,1,0
59,2019-05-10,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,28,1,7.0,6,0,0
60,2019-05-12,Mumbai Indians,Rajiv Gandhi International Stadium,3.0,0,23,2,7.67,7,0,0
