innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kings XI Punjab,death,54,2,30,10.8,7,10
1,Kings XI Punjab,middle,49,3,54,5.44,2,21
1,Kings XI Punjab,powerplay,35,2,36,5.83,5,19
2,Royal Challengers Bangalore,death,44,4,40,6.6,2,10
2,Royal Challengers Bangalore,middle,33,3,40,4.95,3,19
2,Royal Challengers Bangalore,powerplay,42,3,34,7.41,8,21
