innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,HM Amla,2,1.5
1,Kings XI Punjab,2,MJ Guptill,18,4.3
1,Kings XI Punjab,3,SE Marsh,39,7.6
1,Kings XI Punjab,4,M Vohra,61,12.2
1,Kings XI Punjab,5,GJ Maxwell,78,14.5
1,Kings XI Punjab,6,WP Saha,112,18.2
1,Kings XI Punjab,7,MM Sharma,119,19.1
2,Royal Challengers Bangalore,1,CH Gayle,1,1.4
2,Royal Challengers Bangalore,2,V Kohli,23,3.5
2,Royal Challengers Bangalore,3,AB de Villiers,37,5.5
2,Royal Challengers Bangalore,4,KM Jadhav,52,8.5
2,Royal Challengers Bangalore,5,SR Watson,71,11.5
2,Royal Challengers Bangalore,6,Mandeep Singh,73,12.2
2,Royal Challengers Bangalore,7,S Aravind,87,14.5
2,Royal Challengers Bangalore,8,P Negi,111,18.1
2,Royal Challengers Bangalore,9,S Badree,111,18.2
2,Royal Challengers Bangalore,10,A Choudhary,119,19.6
