match_number,date,opponent,catches,stumpings,run_outs
20,2023-04-15,Delhi Capitals,1,0,0
24,2023-04-17,Chennai Super Kings,1,0,0
27,2023-04-20,Punjab Kings,0,0,1
60,2023-05-14,Rajasthan Royals,2,0,1
