innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,Rahmanullah Gurbaz,26,12,SP Narine,20,6,48,18
1,Kolkata Knight Riders,2,SP Narine,7,10,AM Rahane,26,12,37,22
1,Kolkata Knight Riders,3,A Raghuvanshi,6,2,AM Rahane,0,2,6,4
1,Kolkata Knight Riders,4,VR Iyer,7,5,A Raghuvanshi,15,7,22,12
1,Kolkata Knight Riders,5,RK Singh,35,23,A Raghuvanshi,23,23,61,45
1,Kolkata Knight Riders,6,AD Russell,1,2,RK Singh,1,2,3,4
1,Kolkata Knight Riders,7,R Powell,5,5,AD Russell,16,7,26,12
1,Kolkata Knight Riders,8,AS Roy,0,1,AD Russell,0,0,0,1
1,Kolkata Knight Riders,9,Harshit Rana,0,1,AD Russell,0,0,0,1
1,Kolkata Knight Riders,10,CV Varun,1,1,Harshit Rana,0,0,1,1
2,Delhi Capitals,1,Abishek Porel,4,2,F du Plessis,0,0,4,2
2,Delhi Capitals,2,KK Nair,15,13,F du Plessis,23,12,39,25
2,Delhi Capitals,3,KL Rahul,7,5,F du Plessis,6,7,17,12
2,Delhi Capitals,4,AR Patel,43,23,F du Plessis,30,19,76,41
2,Delhi Capitals,5,T Stubbs,1,3,F du Plessis,1,1,2,4
2,Delhi Capitals,6,F du Plessis,2,6,V Nigam,5,2,8,8
2,Delhi Capitals,7,Ashutosh Sharma,7,6,V Nigam,7,6,14,12
2,Delhi Capitals,8,MA Starc,0,1,V Nigam,0,0,0,1
2,Delhi Capitals,9,PVD Chameera,2,3,V Nigam,26,11,29,14
2,Delhi Capitals,10,Kuldeep Yadav,1,1,PVD Chameera,0,0,1,1
