match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
2,Delhi Capitals,RG Sharma,41,32,4,2,128.12,c R Powell b Kuldeep Yadav
2,Delhi Capitals,Ishan Kishan,81,48,11,2,168.75,not out
2,Delhi Capitals,Anmolpreet Singh,8,9,0,0,88.89,c Lalit Yadav b Kuldeep Yadav
2,Delhi Capitals,Tilak Varma,22,15,3,0,146.67,c PP Shaw b KK Ahmed
2,Delhi Capitals,KA Pollard,3,6,0,0,50.0,c TL Seifert b Kuldeep Yadav
2,Delhi Capitals,TH David,12,8,0,1,150.0,c Mandeep Singh b KK Ahmed
2,Delhi Capitals,DR Sams,7,2,0,1,350.0,not out
9,Rajasthan Royals,Ishan Kishan,54,43,5,1,125.58,c Navdeep Saini b TA Boult
9,Rajasthan Royals,RG Sharma,10,5,0,1,200.0,c R Parag b M Prasidh Krishna
9,Rajasthan Royals,Anmolpreet Singh,5,4,1,0,125.0,c D Padikkal b Navdeep Saini
9,Rajasthan Royals,Tilak Varma,61,33,3,5,184.85,b R Ashwin
9,Rajasthan Royals,KA Pollard,22,24,3,1,91.67,c JC Buttler b Navdeep Saini
9,Rajasthan Royals,TH David,1,3,0,0,33.33,lbw b YS Chahal
9,Rajasthan Royals,DR Sams,0,1,0,0,0.0,c JC Buttler b YS Chahal
9,Rajasthan Royals,M Ashwin,6,8,1,0,75.0,run out (SV Samson)
9,Rajasthan Royals,JJ Bumrah,0,1,0,0,0.0,not out
14,Kolkata Knight Riders,RG Sharma,3,12,0,0,25.0,c SW Billings b UT Yadav
14,Kolkata Knight Riders,Ishan Kishan,14,21,1,0,66.67,c SS Iyer b PJ Cummins
14,Kolkata Knight Riders,D Brevis,29,19,2,2,152.63,st SW Billings b CV Varun
14,Kolkata Knight Riders,SA Yadav,52,36,5,2,144.44,c SW Billings b PJ Cummins
14,Kolkata Knight Riders,Tilak Varma,38,27,3,2,140.74,not out
14,Kolkata Knight Riders,KA Pollard,22,5,0,3,440.0,not out
