match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
3,Chennai Super Kings,DL Chahar,2.0,0,18,1,9.0,5
3,Chennai Super Kings,MJ Santner,2.1,0,24,0,11.08,5
3,Chennai Super Kings,Naman Dhir,3.0,0,12,0,4.0,7
3,Chennai Super Kings,PVSN Raju,1.0,0,13,0,13.0,0
3,Chennai Super Kings,TA Boult,3.0,0,27,0,9.0,4
3,Chennai Super Kings,V Puthur,4.0,0,32,3,8.0,9
3,Chennai Super Kings,WG Jacks,4.0,0,32,1,8.0,7
9,Gujarat Titans,DL Chahar,4.0,0,39,1,9.75,9
9,Gujarat Titans,HH Pandya,4.0,0,29,2,7.25,8
9,Gujarat Titans,MJ Santner,3.0,0,25,0,8.33,5
9,Gujarat Titans,Mujeeb Ur Rahman,2.0,0,28,1,14.0,4
9,Gujarat Titans,PVSN Raju,3.0,0,40,1,13.33,3
9,Gujarat Titans,TA Boult,4.0,0,34,1,8.5,6
12,Kolkata Knight Riders,Ashwani Kumar,3.0,0,24,4,8.0,9
12,Kolkata Knight Riders,DL Chahar,2.0,0,19,2,9.5,6
12,Kolkata Knight Riders,HH Pandya,2.0,0,10,1,5.0,6
12,Kolkata Knight Riders,MJ Santner,3.2,0,17,1,5.1,11
12,Kolkata Knight Riders,TA Boult,4.0,0,23,1,5.75,14
12,Kolkata Knight Riders,V Puthur,2.0,0,21,1,10.5,4
16,Lucknow Super Giants,Ashwani Kumar,3.0,0,39,1,13.0,5
16,Lucknow Super Giants,DL Chahar,2.0,0,23,0,11.5,2
16,Lucknow Super Giants,HH Pandya,4.0,0,36,5,9.0,10
16,Lucknow Super Giants,MJ Santner,4.0,0,46,0,11.5,5
16,Lucknow Super Giants,TA Boult,3.0,0,28,1,9.33,8
16,Lucknow Super Giants,V Puthur,4.0,0,31,1,7.75,8
20,Royal Challengers Bengaluru,DL Chahar,2.0,0,29,0,14.5,2
20,Royal Challengers Bengaluru,HH Pandya,4.0,0,45,2,11.25,7
20,Royal Challengers Bengaluru,JJ Bumrah,4.0,0,29,0,7.25,5
20,Royal Challengers Bengaluru,MJ Santner,4.0,0,40,0,10.0,6
20,Royal Challengers Bengaluru,TA Boult,4.0,0,57,2,14.25,8
20,Royal Challengers Bengaluru,V Puthur,1.0,0,10,1,10.0,1
20,Royal Challengers Bengaluru,WG Jacks,1.0,0,10,0,10.0,2
29,Delhi Capitals,DL Chahar,3.0,0,24,1,8.0,5
29,Delhi Capitals,HH Pandya,2.0,0,21,0,10.5,4
29,Delhi Capitals,JJ Bumrah,4.0,0,44,1,11.0,10
29,Delhi Capitals,KV Sharma,4.0,0,36,3,9.0,7
29,Delhi Capitals,MJ Santner,4.0,0,43,2,10.75,2
29,Delhi Capitals,TA Boult,2.0,0,21,0,10.5,5
33,Sunrisers Hyderabad,DL Chahar,4.0,0,47,0,11.75,9
33,Sunrisers Hyderabad,HH Pandya,4.0,0,42,1,10.5,5
33,Sunrisers Hyderabad,JJ Bumrah,4.0,0,21,1,5.25,8
33,Sunrisers Hyderabad,MJ Santner,1.0,0,8,0,8.0,1
33,Sunrisers Hyderabad,TA Boult,4.0,0,29,1,7.25,6
33,Sunrisers Hyderabad,WG Jacks,3.0,0,14,2,4.67,9
38,Chennai Super Kings,Ashwani Kumar,2.0,0,42,1,21.0,1
38,Chennai Super Kings,DL Chahar,4.0,0,32,1,8.0,11
38,Chennai Super Kings,HH Pandya,2.0,0,13,0,6.5,3
38,Chennai Super Kings,JJ Bumrah,4.0,0,25,2,6.25,9
38,Chennai Super Kings,MJ Santner,3.0,0,14,1,4.67,6
38,Chennai Super Kings,TA Boult,4.0,0,43,0,10.75,6
38,Chennai Super Kings,WG Jacks,1.0,0,4,0,4.0,3
41,Sunrisers Hyderabad,DL Chahar,4.0,0,12,2,3.0,16
41,Sunrisers Hyderabad,HH Pandya,3.0,0,31,1,10.33,6
