innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,5,6,Delhi Capitals,JM Bairstow,MP Stoinis,S Ravi,,struck down,True
1,10,3,Delhi Capitals,DA Warner,A Mishra,VK Sharma,,upheld,False
2,12,3,Sunrisers Hyderabad,S Dhawan,Rashid Khan,S Ravi,,upheld,False
2,18,6,Delhi Capitals,MP Stoinis,T Natarajan,S Ravi,,struck down,False
