innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,DA Warner,45,33,JM Bairstow,28,24,77,57
1,Sunrisers Hyderabad,2,MK Pandey,3,5,JM Bairstow,11,6,15,11
1,Sunrisers Hyderabad,3,JM Bairstow,14,18,KS Williamson,38,21,52,39
1,Sunrisers Hyderabad,4,KS Williamson,3,5,Abdul Samad,12,6,16,11
1,Sunrisers Hyderabad,5,Abdul Samad,0,1,Abhishek Sharma,1,1,2,2
2,Delhi Capitals,1,PP Shaw,2,5,S Dhawan,0,0,2,5
2,Delhi Capitals,2,SS Iyer,17,21,S Dhawan,21,18,40,39
2,Delhi Capitals,3,S Dhawan,13,13,RR Pant,7,12,20,25
2,Delhi Capitals,4,SO Hetmyer,21,12,RR Pant,15,10,42,22
2,Delhi Capitals,5,RR Pant,6,5,MP Stoinis,6,4,13,9
2,Delhi Capitals,6,MP Stoinis,5,5,AR Patel,3,3,9,8
2,Delhi Capitals,7,AR Patel,2,3,K Rabada,9,6,12,9
2,Delhi Capitals,8,A Nortje,3,2,K Rabada,6,1,9,3
