innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,AM Rahane,11,2.6
1,Rajasthan Royals,2,LS Livingstone,20,4.5
1,Rajasthan Royals,3,SV Samson,26,5.2
1,Rajasthan Royals,4,MK Lomror,30,6.2
1,Rajasthan Royals,5,S Gopal,57,12.2
1,Rajasthan Royals,6,STR Binny,57,12.3
1,Rajasthan Royals,7,K Gowtham,65,14.2
1,Rajasthan Royals,8,IS Sodhi,95,18.2
1,Rajasthan Royals,9,R Parag,115,20.6
2,Delhi Capitals,1,S Dhawan,28,4.1
2,Delhi Capitals,2,PP Shaw,28,4.2
2,Delhi Capitals,3,SS Iyer,61,8.3
2,Delhi Capitals,4,CA Ingram,83,14.4
2,Delhi Capitals,5,SE Rutherford,106,16.2
