innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,AM Rahane,2,4,LS Livingstone,9,8,11,12
1,Rajasthan Royals,2,SV Samson,3,6,LS Livingstone,5,5,9,11
1,Rajasthan Royals,3,MK Lomror,4,1,SV Samson,2,2,6,3
1,Rajasthan Royals,4,S Gopal,0,4,MK Lomror,4,2,4,6
1,Rajasthan Royals,5,R Parag,15,22,S Gopal,12,14,27,36
1,Rajasthan Royals,6,STR Binny,0,1,R Parag,0,0,0,1
1,Rajasthan Royals,7,K Gowtham,6,6,R Parag,2,5,8,11
1,Rajasthan Royals,8,IS Sodhi,6,11,R Parag,17,13,30,24
1,Rajasthan Royals,9,VR Aaron,3,7,R Parag,16,9,20,16
1,Rajasthan Royals,10,VR Aaron,3,7,R Parag,16,9,20,16
2,Delhi Capitals,1,PP Shaw,8,7,S Dhawan,16,12,28,19
2,Delhi Capitals,2,PP Shaw,0,1,SS Iyer,0,0,0,1
2,Delhi Capitals,3,RR Pant,18,16,SS Iyer,15,9,33,25
2,Delhi Capitals,4,CA Ingram,12,23,RR Pant,10,14,22,37
2,Delhi Capitals,5,SE Rutherford,11,6,RR Pant,11,4,23,10
2,Delhi Capitals,6,RR Pant,14,4,AR Patel,1,1,15,5
