innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rajasthan Royals,AM Rahane,2,4,0,0,50.0,c S Dhawan b I Sharma,1
1,Rajasthan Royals,LS Livingstone,14,13,1,1,107.69,b I Sharma,2
1,Rajasthan Royals,SV Samson,5,8,0,0,62.5,run out (),3
1,Rajasthan Royals,MK Lomror,8,3,2,0,266.67,c RR Pant b I Sharma,4
1,Rajasthan Royals,S Gopal,12,18,0,0,66.67,st RR Pant b A Mishra,5
1,Rajasthan Royals,R Parag,50,49,4,2,102.04,c SE Rutherford b TA Boult,6
1,Rajasthan Royals,STR Binny,0,1,0,0,0.0,c RR Pant b A Mishra,7
1,Rajasthan Royals,K Gowtham,6,6,1,0,100.0,c I Sharma b A Mishra,8
1,Rajasthan Royals,IS Sodhi,6,11,0,0,54.55,c A Mishra b TA Boult,9
1,Rajasthan Royals,VR Aaron,3,7,0,0,42.86,not out,10
2,Delhi Capitals,PP Shaw,8,8,1,0,100.0,b IS Sodhi,1
2,Delhi Capitals,S Dhawan,16,12,2,0,133.33,c R Parag b IS Sodhi,2
2,Delhi Capitals,SS Iyer,15,9,0,2,166.67,c LS Livingstone b S Gopal,3
2,Delhi Capitals,RR Pant,53,38,2,5,139.47,not out,4
2,Delhi Capitals,CA Ingram,12,23,0,0,52.17,c AM Rahane b IS Sodhi,5
2,Delhi Capitals,SE Rutherford,11,6,0,1,183.33,c LS Livingstone b S Gopal,6
2,Delhi Capitals,AR Patel,1,1,0,0,100.0,not out,7
