match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2019-03-24,Mumbai Indians,Wankhede Stadium,4.0,0,23,2,5.75,9,3,0
5,2019-03-26,Chennai Super Kings,Arun Jaitley Stadium,3.4,0,26,1,7.09,10,0,0
10,2019-03-30,Kolkata Knight Riders,Arun Jaitley Stadium,4.0,0,41,1,10.25,6,1,0
13,2019-04-01,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,4.0,0,32,2,8.0,11,0,0
16,2019-04-04,Sunrisers Hyderabad,Arun Jaitley Stadium,3.3,0,32,1,9.14,7,0,0
20,2019-04-07,Royal Challengers Bangalore,M.Chinnaswamy Stadium,4.0,0,21,4,5.25,9,1,0
26,2019-04-12,Kolkata Knight Riders,Eden Gardens,4.0,0,42,2,10.5,10,0,0
30,2019-04-14,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,3.5,0,22,4,5.74,11,1,0
34,2019-04-18,Mumbai Indians,Arun Jaitley Stadium,4.0,0,38,2,9.5,7,2,0
37,2019-04-20,Kings XI Punjab,Arun Jaitley Stadium,4.0,0,23,2,5.75,11,0,0
40,2019-04-22,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,37,2,9.25,8,1,0
46,2019-04-28,Royal Challengers Bangalore,Arun Jaitley Stadium,4.0,0,31,2,7.75,8,1,0
