match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2009-04-18,Rajasthan Royals,Newlands,3.0,0,25,0,8.33,8,1,0
5,2009-04-20,Chennai Super Kings,St George's Park,1.0,0,12,0,12.0,1,0,0
11,2009-04-24,Kings XI Punjab,Kingsmead,1.0,0,4,0,4.0,1,0,0
14,2009-04-26,Delhi Daredevils,St George's Park,3.2,0,28,0,8.4,5,0,0
28,2009-05-03,Mumbai Indians,New Wanderers Stadium,4.0,0,32,0,8.0,6,0,0
33,2009-05-07,Rajasthan Royals,SuperSport Park,1.0,0,9,0,9.0,3,1,0
38,2009-05-10,Mumbai Indians,St George's Park,4.0,0,30,1,7.5,9,1,0
41,2009-05-12,Kolkata Knight Riders,SuperSport Park,4.0,0,33,2,8.25,11,0,0
44,2009-05-14,Chennai Super Kings,Kingsmead,3.0,0,30,2,10.0,5,1,0
58,2009-05-23,Chennai Super Kings,New Wanderers Stadium,4.0,0,38,2,9.5,9,0,0
59,2009-05-24,Deccan Chargers,New Wanderers Stadium,4.0,0,30,2,7.5,7,1,0
