match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
34,2013-04-25,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",63,45,10,0,140.0,not out,2
36,2013-04-27,Rajasthan Royals,Sawai Mansingh Stadium,0,2,0,0,0.0,c AM Rahane b JP Faulkner,2
43,2013-05-01,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",73,55,9,1,132.73,not out,2
48,2013-05-04,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",22,16,4,0,137.5,lbw b J Botha,2
54,2013-05-08,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",3,3,0,0,100.0,run out (MS Dhoni),2
59,2013-05-11,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",15,14,2,0,107.14,c & b Harmeet Singh,2
62,2013-05-13,Mumbai Indians,Wankhede Stadium,59,41,6,2,143.9,c KD Karthik b MG Johnson,2
68,2013-05-17,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",1,3,0,0,33.33,c AM Rahane b JP Faulkner,2
72,2013-05-19,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",42,35,3,2,120.0,lbw b Iqbal Abdulla,2
74,2013-05-22,Rajasthan Royals,Feroz Shah Kotla,33,39,3,0,84.62,c SK Trivedi b JP Faulkner,2
