match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
17,2011-04-17,Kolkata Knight Riders,Eden Gardens,11,15,1,0,73.33,"run out (Shakib Al Hasan, MS Bisla)",4
23,2011-04-21,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",25,21,3,0,119.05,c RJ Harris b BA Bhatt,7
52,2011-05-09,Chennai Super Kings,Sawai Mansingh Stadium,19,14,1,1,135.71,"run out (WP Saha, R Ashwin)",7
55,2011-05-11,Royal Challengers Bangalore,Sawai Mansingh Stadium,5,8,0,0,62.5,not out,7
