match_number,date,opponent,catches,stumpings,run_outs
13,2019-04-01,Kings XI Punjab,1,0,0
16,2019-04-04,Sunrisers Hyderabad,1,0,0
40,2019-04-22,Rajasthan Royals,1,0,0
