match_number,date,opponent,catches,stumpings,run_outs
20,2014-04-30,Sunrisers Hyderabad,1,0,0
22,2014-05-03,Kings XI Punjab,2,0,0
58,2014-05-28,Chennai Super Kings,1,0,0
