match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
3,Kings XI Punjab,CH Morris,4.0,0,21,0,5.25,14
3,Kings XI Punjab,DS Kulkarni,3.0,0,21,1,7.0,10
3,Kings XI Punjab,JP Faulkner,4.0,0,26,3,6.5,10
3,Kings XI Punjab,PV Tambe,3.0,0,15,0,5.0,7
3,Kings XI Punjab,STR Binny,2.0,0,15,0,7.5,6
3,Kings XI Punjab,TG Southee,4.0,0,36,2,9.0,12
6,Delhi Daredevils,CH Morris,4.0,0,35,2,8.75,9
6,Delhi Daredevils,DJ Hooda,4.0,0,20,0,5.0,8
6,Delhi Daredevils,DS Kulkarni,1.0,0,18,0,18.0,1
6,Delhi Daredevils,JP Faulkner,4.0,0,55,0,13.75,7
6,Delhi Daredevils,PV Tambe,3.0,0,18,1,6.0,8
6,Delhi Daredevils,TG Southee,4.0,0,36,0,9.0,4
9,Mumbai Indians,CH Morris,4.0,0,34,1,8.5,12
9,Mumbai Indians,DJ Hooda,1.0,0,3,0,3.0,3
9,Mumbai Indians,DS Kulkarni,3.0,0,15,1,5.0,10
9,Mumbai Indians,JP Faulkner,3.0,0,29,0,9.67,9
9,Mumbai Indians,PV Tambe,3.0,0,25,1,8.33,5
9,Mumbai Indians,STR Binny,2.0,0,8,1,4.0,8
9,Mumbai Indians,TG Southee,4.0,0,46,1,11.5,11
11,Sunrisers Hyderabad,CH Morris,3.0,0,23,0,7.67,10
11,Sunrisers Hyderabad,DJ Hooda,2.0,0,11,0,5.5,6
11,Sunrisers Hyderabad,DS Kulkarni,3.0,1,9,2,3.0,13
11,Sunrisers Hyderabad,JP Faulkner,2.0,0,20,0,10.0,5
11,Sunrisers Hyderabad,PV Tambe,4.0,0,21,2,5.25,12
11,Sunrisers Hyderabad,STR Binny,2.0,0,12,0,6.0,4
11,Sunrisers Hyderabad,TG Southee,4.0,0,30,0,7.5,10
15,Chennai Super Kings,Ankit Sharma,3.0,0,26,1,8.67,8
15,Chennai Super Kings,CH Morris,4.0,0,19,1,4.75,14
15,Chennai Super Kings,DJ Hooda,2.0,0,22,0,11.0,2
15,Chennai Super Kings,JP Faulkner,4.0,0,26,1,6.5,11
15,Chennai Super Kings,PV Tambe,4.0,0,36,1,9.0,6
15,Chennai Super Kings,SR Watson,2.0,0,20,0,10.0,4
15,Chennai Super Kings,STR Binny,1.0,0,5,0,5.0,4
