innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,YBK Jaiswal,1,3,JC Buttler,11,9,13,12
1,Rajasthan Royals,2,YBK Jaiswal,23,9,SV Samson,13,9,36,18
1,Rajasthan Royals,3,SV Samson,46,30,R Parag,43,29,93,59
1,Rajasthan Royals,4,SO Hetmyer,5,7,SV Samson,3,3,8,10
1,Rajasthan Royals,5,Dhruv Jurel,20,12,SV Samson,20,10,43,21
2,Lucknow Super Giants,1,Q de Kock,4,5,KL Rahul,0,0,4,5
2,Lucknow Super Giants,2,D Padikkal,0,3,KL Rahul,2,6,6,9
2,Lucknow Super Giants,3,A Badoni,1,5,KL Rahul,0,0,1,5
2,Lucknow Super Giants,4,DJ Hooda,26,13,KL Rahul,18,13,49,26
2,Lucknow Super Giants,5,N Pooran,46,27,KL Rahul,38,25,85,52
2,Lucknow Super Giants,6,MP Stoinis,3,4,N Pooran,6,4,9,8
2,Lucknow Super Giants,7,KH Pandya,3,5,N Pooran,12,10,19,15
