innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Lucknow Super Giants,A Badoni,1.0,0,6,0,6.0,1,0,0
1,Lucknow Super Giants,KH Pandya,4.0,0,19,0,4.75,5,0,0
1,Lucknow Super Giants,Mohsin Khan,4.0,0,45,1,11.25,8,1,0
1,Lucknow Super Giants,Naveen-ul-Haq,4.0,0,41,2,10.25,8,4,0
1,Lucknow Super Giants,Ravi Bishnoi,4.0,0,38,1,9.5,5,0,0
1,Lucknow Super Giants,Yash Thakur,3.0,0,43,0,14.33,3,1,1
2,Rajasthan Royals,Avesh Khan,3.0,0,21,0,7.0,4,1,0
2,Rajasthan Royals,N Burger,3.0,0,30,1,10.0,7,0,0
2,Rajasthan Royals,R Ashwin,4.0,0,35,1,8.75,4,1,0
2,Rajasthan Royals,Sandeep Sharma,3.0,0,22,1,7.33,5,1,0
2,Rajasthan Royals,TA Boult,4.0,0,35,2,8.75,12,0,0
2,Rajasthan Royals,YS Chahal,3.0,0,25,1,8.33,6,1,0
