match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2021-04-12,Rajasthan Royals,"Wankhede Stadium, Mumbai",4.0,0,33,2,8.25,13,2,0
8,2021-04-16,Chennai Super Kings,"Wankhede Stadium, Mumbai",4.0,0,21,2,5.25,11,0,0
11,2021-04-18,Delhi Capitals,"Wankhede Stadium, Mumbai",4.0,0,53,0,13.25,8,0,2
14,2021-04-21,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,0,16,0,8.0,5,0,0
17,2021-04-23,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,21,2,5.25,7,0,0
21,2021-04-26,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",4.0,0,25,1,6.25,17,1,0
26,2021-04-30,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",3.4,0,28,1,7.64,7,0,0
29,2021-05-02,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",3.0,0,37,0,12.33,5,0,0
32,2021-09-21,Rajasthan Royals,Dubai International Cricket Stadium,4.0,0,21,3,5.25,13,0,0
37,2021-09-25,Sunrisers Hyderabad,Sharjah Cricket Stadium,4.0,1,14,2,3.5,17,0,0
42,2021-09-28,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",4.0,0,42,1,10.5,9,0,0
45,2021-10-01,Kolkata Knight Riders,Dubai International Cricket Stadium,4.0,0,23,1,5.75,9,1,0
48,2021-10-03,Royal Challengers Bangalore,Sharjah Cricket Stadium,4.0,0,39,3,9.75,6,0,0
53,2021-10-07,Chennai Super Kings,Dubai International Cricket Stadium,4.0,0,22,1,5.5,14,1,0
