innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,YBK Jaiswal,77,9.2
1,Rajasthan Royals,2,E Lewis,100,12.1
1,Rajasthan Royals,3,MK Lomror,113,13.5
1,Rajasthan Royals,4,SV Samson,113,14.1
1,Rajasthan Royals,5,R Tewatia,117,14.6
1,Rajasthan Royals,6,LS Livingstone,127,17.2
1,Rajasthan Royals,7,R Parag,146,20.2
1,Rajasthan Royals,8,CH Morris,146,20.3
1,Rajasthan Royals,9,C Sakariya,149,20.6
2,Royal Challengers Bangalore,1,D Padikkal,48,6.2
2,Royal Challengers Bangalore,2,V Kohli,58,7.5
2,Royal Challengers Bangalore,3,KS Bharat,127,16.6
