innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,E Lewis,46,28,YBK Jaiswal,31,22,77,50
1,Rajasthan Royals,2,SV Samson,10,8,E Lewis,12,9,23,17
1,Rajasthan Royals,3,SV Samson,9,6,MK Lomror,3,4,13,10
1,Rajasthan Royals,4,LS Livingstone,0,1,SV Samson,0,1,0,2
1,Rajasthan Royals,5,R Tewatia,2,3,LS Livingstone,2,2,4,5
1,Rajasthan Royals,6,LS Livingstone,4,6,R Parag,5,8,10,14
1,Rajasthan Royals,7,CH Morris,14,10,R Parag,4,8,19,18
1,Rajasthan Royals,8,CH Morris,0,1,C Sakariya,0,0,0,1
1,Rajasthan Royals,9,Kartik Tyagi,1,1,C Sakariya,2,2,3,3
1,Rajasthan Royals,10,Kartik Tyagi,1,1,C Sakariya,2,2,3,3
2,Royal Challengers Bangalore,1,V Kohli,20,15,D Padikkal,22,17,48,32
2,Royal Challengers Bangalore,2,KS Bharat,5,4,V Kohli,5,5,10,9
2,Royal Challengers Bangalore,3,KS Bharat,39,31,GJ Maxwell,28,24,69,55
2,Royal Challengers Bangalore,4,GJ Maxwell,22,6,AB de Villiers,4,1,26,7
