match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2012-04-06,Kings XI Punjab,Sawai Mansingh Stadium,21,16,1,1,131.25,b JP Faulkner,4
7,2012-04-08,Kolkata Knight Riders,Sawai Mansingh Stadium,44,29,3,2,151.72,c BB McCullum b B Lee,5
15,2012-04-13,Kolkata Knight Riders,Eden Gardens,12,9,0,1,133.33,not out,6
18,2012-04-15,Royal Challengers Bangalore,M Chinnaswamy Stadium,1,2,0,0,50.0,not out,4
20,2012-04-17,Deccan Chargers,Sawai Mansingh Stadium,48,21,6,2,228.57,not out,5
26,2012-04-21,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3,5,0,0,60.0,not out,5
30,2012-04-23,Royal Challengers Bangalore,Sawai Mansingh Stadium,10,8,1,0,125.0,c MA Agarwal b HV Patel,5
39,2012-04-29,Delhi Daredevils,Feroz Shah Kotla,22,18,3,0,122.22,lbw b M Morkel,3
43,2012-05-01,Delhi Daredevils,Sawai Mansingh Stadium,1,2,0,0,50.0,c V Sehwag b P Negi,5
48,2012-05-05,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",36,23,2,2,156.52,c SE Marsh b RJ Harris,5
56,2012-05-10,Chennai Super Kings,Sawai Mansingh Stadium,33,28,2,1,117.86,lbw b R Ashwin,5
60,2012-05-13,Pune Warriors,Sawai Mansingh Stadium,14,14,0,0,100.0,c SC Ganguly b A Nehra,4
