match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2013-04-03,Delhi Daredevils,Eden Gardens,3.0,0,23,0,7.67,10,2,0
8,2013-04-08,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,28,0,7.0,5,0,1
12,2013-04-11,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,1,30,0,7.5,14,1,1
17,2013-04-14,Sunrisers Hyderabad,Eden Gardens,4.0,0,13,3,3.25,13,1,0
20,2013-04-16,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,24,3,6.0,8,0,0
26,2013-04-20,Chennai Super Kings,Eden Gardens,4.0,0,32,1,8.0,6,0,0
35,2013-04-26,Kings XI Punjab,Eden Gardens,4.0,0,14,2,3.5,11,0,0
38,2013-04-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,50,0,12.5,2,0,0
44,2013-05-01,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,3.0,0,29,1,9.67,6,0,0
47,2013-05-03,Rajasthan Royals,Eden Gardens,3.0,0,25,1,8.33,5,1,1
53,2013-05-07,Mumbai Indians,Wankhede Stadium,3.0,0,21,0,7.0,5,1,0
56,2013-05-09,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,27,2,6.75,8,0,1
60,2013-05-12,Royal Challengers Bangalore,JSCA International Stadium Complex,4.0,0,17,2,4.25,10,0,0
65,2013-05-15,Pune Warriors,JSCA International Stadium Complex,4.0,0,48,1,12.0,8,1,0
72,2013-05-19,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",1.0,0,13,0,13.0,1,0,0
