match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2013-04-03,Delhi Daredevils,Eden Gardens,23,20,5,0,115.0,c UBT Chand b S Nadeem,3
8,2013-04-08,Rajasthan Royals,Sawai Mansingh Stadium,0,1,0,0,0.0,c DH Yagnik b R Shukla,3
12,2013-04-11,Royal Challengers Bangalore,M Chinnaswamy Stadium,16,19,2,0,84.21,c MC Henriques b R Vinay Kumar,3
17,2013-04-14,Sunrisers Hyderabad,Eden Gardens,41,27,6,0,151.85,"run out (A Mishra, PA Patel)",3
20,2013-04-16,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",1,6,0,0,16.67,c Mandeep Singh b Azhar Mahmood,3
26,2013-04-20,Chennai Super Kings,Eden Gardens,0,0,0,0,0.0,run out (S Badrinath),3
33,2013-04-24,Mumbai Indians,Eden Gardens,37,38,4,0,97.37,c RG Sharma b PP Ojha,3
35,2013-04-26,Kings XI Punjab,Eden Gardens,37,33,6,0,112.12,c AC Gilchrist b Harmeet Singh,4
38,2013-04-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",19,20,0,1,95.0,c DP Nannes b DJ Bravo,4
44,2013-05-01,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,12,15,2,0,80.0,c BJ Rohrer b IK Pathan,4
47,2013-05-03,Rajasthan Royals,Eden Gardens,33,30,2,1,110.0,not out,3
53,2013-05-07,Mumbai Indians,Wankhede Stadium,24,26,2,1,92.31,c AN Ahmed b Harbhajan Singh,3
56,2013-05-09,Pune Warriors,Subrata Roy Sahara Stadium,2,6,0,0,33.33,c AD Mathews b Parvez Rasool,3
60,2013-05-12,Royal Challengers Bangalore,JSCA International Stadium Complex,41,45,4,0,91.11,c MC Henriques b A Mithun,3
65,2013-05-15,Pune Warriors,JSCA International Stadium Complex,1,7,0,0,14.29,b WD Parnell,3
72,2013-05-19,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",24,29,2,0,82.76,c S Dhawan b DW Steyn,3
