match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2023-04-01,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",4.0,0,40,1,10.0,8,1,0
9,2023-04-06,Royal Challengers Bangalore,"Eden Gardens, Kolkata",4.0,0,16,2,4.0,11,0,0
13,2023-04-09,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,33,3,8.25,8,1,0
19,2023-04-14,Sunrisers Hyderabad,"Eden Gardens, Kolkata",4.0,0,28,0,7.0,7,2,0
22,2023-04-16,Mumbai Indians,"Wankhede Stadium, Mumbai",3.0,0,41,0,13.67,4,1,0
28,2023-04-20,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,36,0,9.0,6,1,0
33,2023-04-23,Chennai Super Kings,"Eden Gardens, Kolkata",2.0,0,23,0,11.5,3,0,0
36,2023-04-26,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",4.0,0,41,0,10.25,1,0,0
39,2023-04-29,Gujarat Titans,"Eden Gardens, Kolkata",3.0,0,24,1,8.0,3,0,0
47,2023-05-04,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,0,16,0,8.0,1,0,0
53,2023-05-08,Punjab Kings,"Eden Gardens, Kolkata",4.0,0,29,0,7.25,9,1,0
56,2023-05-11,Rajasthan Royals,"Eden Gardens, Kolkata",2.0,0,13,0,6.5,5,0,0
61,2023-05-14,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,15,2,3.75,10,0,0
68,2023-05-20,Lucknow Super Giants,"Eden Gardens, Kolkata",4.0,0,28,2,7.0,8,1,0
