match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2023-04-01,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",7,2,0,1,350.0,not out,9
9,2023-04-06,Royal Challengers Bangalore,"Eden Gardens, Kolkata",0,1,0,0,0.0,not out,8
13,2023-04-09,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",0,1,0,0,0.0,c J Yadav b Rashid Khan,7
19,2023-04-14,Sunrisers Hyderabad,"Eden Gardens, Kolkata",0,1,0,0,0.0,c AK Markram b M Jansen,4
22,2023-04-16,Mumbai Indians,"Wankhede Stadium, Mumbai",2,2,0,0,100.0,not out,8
28,2023-04-20,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4,6,1,0,66.67,c DA Warner b I Sharma,7
33,2023-04-23,Chennai Super Kings,"Eden Gardens, Kolkata",0,3,0,0,0.0,b Akash Singh,2
47,2023-05-04,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,0,0,50.0,c MA Agarwal b B Kumar,7
56,2023-05-11,Rajasthan Royals,"Eden Gardens, Kolkata",6,5,1,0,120.0,c JE Root b Sandeep Sharma,9
68,2023-05-20,Lucknow Super Giants,"Eden Gardens, Kolkata",1,2,0,0,50.0,"run out (Q de Kock, Naveen-ul-Haq)",8
