match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
24,2017-04-22,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,3.0,0,19,0,6.33,5,2,0
28,2017-04-24,Mumbai Indians,Wankhede Stadium,4.0,0,26,1,6.5,8,0,0
30,2017-04-26,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,3.0,0,32,0,10.67,6,0,0
34,2017-04-29,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,2.0,0,7,1,3.5,5,0,0
39,2017-05-01,Gujarat Lions,Maharashtra Cricket Association Stadium,2.0,0,12,0,6.0,8,0,0
41,2017-05-03,Kolkata Knight Riders,Eden Gardens,2.0,0,18,2,9.0,5,0,0
44,2017-05-06,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",3.0,0,19,0,6.33,9,0,0
52,2017-05-12,Delhi Daredevils,Feroz Shah Kotla,3.0,0,23,1,7.67,7,0,0
57,2017-05-16,Mumbai Indians,Wankhede Stadium,4.0,0,16,3,4.0,13,0,0
60,2017-05-21,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",4.0,0,13,0,3.25,15,0,0
