match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2013-04-06,Delhi Daredevils,Feroz Shah Kotla,28,24,3,0,116.67,c & b S Nadeem,2
8,2013-04-08,Kolkata Knight Riders,Sawai Mansingh Stadium,36,34,3,1,105.88,c MS Bisla b SP Narine,2
13,2013-04-11,Pune Warriors,Subrata Roy Sahara Stadium,30,27,3,0,111.11,c AD Mathews b R Sharma,2
18,2013-04-14,Kings XI Punjab,Sawai Mansingh Stadium,34,42,3,0,80.95,not out,2
23,2013-04-17,Mumbai Indians,Sawai Mansingh Stadium,68,54,8,1,125.93,not out,2
27,2013-04-20,Royal Challengers Bangalore,M Chinnaswamy Stadium,14,13,2,1,107.69,c TM Dilshan b JD Unadkat,2
30,2013-04-22,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",16,15,1,0,106.67,b R Ashwin,2
36,2013-04-27,Sunrisers Hyderabad,Sawai Mansingh Stadium,1,9,0,0,11.11,c KC Sangakkara b DW Steyn,2
40,2013-04-29,Royal Challengers Bangalore,Sawai Mansingh Stadium,2,7,0,0,28.57,c RP Singh b R Rampaul,2
47,2013-05-03,Kolkata Knight Riders,Eden Gardens,6,10,1,0,60.0,st MS Bisla b SMSM Senanayake,2
50,2013-05-05,Pune Warriors,Sawai Mansingh Stadium,67,48,6,2,139.58,c R Sharma b B Kumar,2
52,2013-05-07,Delhi Daredevils,Sawai Mansingh Stadium,63,45,5,1,140.0,not out,2
55,2013-05-09,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",59,49,3,3,120.41,not out,2
61,2013-05-12,Chennai Super Kings,Sawai Mansingh Stadium,9,10,1,0,90.0,c M Vijay b JO Holder,2
66,2013-05-15,Mumbai Indians,Wankhede Stadium,4,8,0,0,50.0,c SL Malinga b DS Kulkarni,2
68,2013-05-17,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",12,25,0,1,48.0,c S Dhawan b KV Sharma,2
74,2013-05-22,Sunrisers Hyderabad,Feroz Shah Kotla,18,20,0,1,90.0,c & b A Mishra,2
75,2013-05-24,Mumbai Indians,Eden Gardens,21,18,3,0,116.67,b Harbhajan Singh,2
