innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,Mandeep Singh,21,12,5,0,175.0,c V Sehwag b VR Aaron,1
1,Kings XI Punjab,SE Marsh,13,15,3,0,86.67,c NV Ojha b VR Aaron,2
1,Kings XI Punjab,N Saini,15,15,2,0,100.0,c V Sehwag b UT Yadav,3
1,Kings XI Punjab,DJ Hussey,40,35,5,1,114.29,not out,4
1,Kings XI Punjab,DA Miller,4,7,0,0,57.14,run out (P Negi),5
1,Kings XI Punjab,Azhar Mahmood,9,7,1,0,128.57,c IK Pathan b UT Yadav,6
1,Kings XI Punjab,Gurkeerat Singh,8,5,2,0,160.0,st NV Ojha b P Negi,7
1,Kings XI Punjab,PP Chawla,10,14,0,0,71.43,c NV Ojha b UT Yadav,8
1,Kings XI Punjab,P Kumar,8,5,1,0,160.0,run out (VR Aaron),9
1,Kings XI Punjab,P Awana,4,5,0,0,80.0,not out,10
2,Delhi Daredevils,DA Warner,14,8,3,0,175.0,c Azhar Mahmood b P Kumar,1
2,Delhi Daredevils,V Sehwag,8,9,0,1,88.89,b P Awana,2
2,Delhi Daredevils,Y Venugopal Rao,7,7,1,0,100.0,c N Saini b P Awana,3
2,Delhi Daredevils,DPMD Jayawardene,56,49,8,0,114.29,not out,4
2,Delhi Daredevils,LRPL Taylor,0,2,0,0,0.0,c N Saini b P Awana,5
2,Delhi Daredevils,NV Ojha,34,29,3,2,117.24,c Mandeep Singh b PP Chawla,6
2,Delhi Daredevils,IK Pathan,19,10,3,0,190.0,not out,7
