match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
4,Rajasthan Royals,WP Saha,5,5,1,0,100.0,c B Laughlin b JD Unadkat
4,Rajasthan Royals,S Dhawan,78,57,13,1,136.84,not out
4,Rajasthan Royals,KS Williamson,36,35,3,1,102.86,not out
7,Mumbai Indians,WP Saha,22,20,3,0,110.0,lbw b M Markande
7,Mumbai Indians,S Dhawan,45,28,8,0,160.71,c JJ Bumrah b M Markande
7,Mumbai Indians,KS Williamson,6,4,1,0,150.0,c Ishan Kishan b Mustafizur Rahman
7,Mumbai Indians,MK Pandey,11,8,1,0,137.5,c RG Sharma b M Markande
7,Mumbai Indians,Shakib Al Hasan,12,12,1,0,100.0,b M Markande
7,Mumbai Indians,DJ Hooda,32,25,1,1,128.0,not out
7,Mumbai Indians,YK Pathan,14,14,2,0,100.0,c KA Pollard b JJ Bumrah
7,Mumbai Indians,Rashid Khan,0,1,0,0,0.0,c Ishan Kishan b JJ Bumrah
7,Mumbai Indians,S Kaul,0,4,0,0,0.0,c & b Mustafizur Rahman
7,Mumbai Indians,Sandeep Sharma,0,2,0,0,0.0,c KH Pandya b Mustafizur Rahman
7,Mumbai Indians,B Stanlake,5,2,1,0,250.0,not out
10,Kolkata Knight Riders,WP Saha,24,15,5,0,160.0,c KD Karthik b SP Narine
10,Kolkata Knight Riders,S Dhawan,7,7,1,0,100.0,b SP Narine
10,Kolkata Knight Riders,KS Williamson,50,44,4,1,113.64,c AD Russell b MG Johnson
10,Kolkata Knight Riders,MK Pandey,4,11,0,0,36.36,lbw b Kuldeep Yadav
10,Kolkata Knight Riders,Shakib Al Hasan,27,21,2,1,128.57,b PP Chawla
10,Kolkata Knight Riders,DJ Hooda,5,9,0,0,55.56,not out
10,Kolkata Knight Riders,YK Pathan,17,7,2,1,242.86,not out
16,Kings XI Punjab,WP Saha,6,7,1,0,85.71,b MM Sharma
16,Kings XI Punjab,S Dhawan,0,1,0,0,0.0,retired hurt
16,Kings XI Punjab,KS Williamson,54,41,3,2,131.71,c AJ Finch b AJ Tye
16,Kings XI Punjab,YK Pathan,19,13,3,0,146.15,b MM Sharma
16,Kings XI Punjab,MK Pandey,57,42,3,1,135.71,not out
16,Kings XI Punjab,DJ Hooda,5,5,0,0,100.0,c MK Tiwary b AJ Tye
16,Kings XI Punjab,Shakib Al Hasan,24,12,1,2,200.0,not out
20,Chennai Super Kings,RK Bhui,0,5,0,0,0.0,c SR Watson b DL Chahar
20,Chennai Super Kings,KS Williamson,84,51,6,5,164.71,c RA Jadeja b DJ Bravo
20,Chennai Super Kings,MK Pandey,0,2,0,0,0.0,c KV Sharma b DL Chahar
20,Chennai Super Kings,DJ Hooda,1,7,0,0,14.29,c RA Jadeja b DL Chahar
20,Chennai Super Kings,Shakib Al Hasan,24,19,2,1,126.32,c SK Raina b KV Sharma
20,Chennai Super Kings,YK Pathan,45,27,1,4,166.67,c SK Raina b SN Thakur
20,Chennai Super Kings,WP Saha,5,5,0,0,100.0,not out
20,Chennai Super Kings,Rashid Khan,17,4,1,2,425.0,not out
23,Mumbai Indians,S Dhawan,5,6,1,0,83.33,b MJ McClenaghan
23,Mumbai Indians,KS Williamson,29,21,5,0,138.1,c Ishan Kishan b HH Pandya
23,Mumbai Indians,WP Saha,0,2,0,0,0.0,c Ishan Kishan b MJ McClenaghan
23,Mumbai Indians,MK Pandey,16,11,3,0,145.45,c RG Sharma b HH Pandya
23,Mumbai Indians,Shakib Al Hasan,2,4,0,0,50.0,run out ()
23,Mumbai Indians,YK Pathan,29,33,2,1,87.88,c HH Pandya b Mustafizur Rahman
23,Mumbai Indians,Mohammad Nabi,14,10,2,0,140.0,b M Markande
23,Mumbai Indians,Rashid Khan,6,9,0,0,66.67,c Ishan Kishan b JJ Bumrah
23,Mumbai Indians,Basil Thampi,3,6,0,0,50.0,b M Markande
23,Mumbai Indians,S Kaul,2,9,0,0,22.22,run out ()
