innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,DA Warner,19,2.4
1,Sunrisers Hyderabad,2,S Dhawan,93,11.3
1,Sunrisers Hyderabad,3,MC Henriques,151,16.2
1,Sunrisers Hyderabad,4,Yuvraj Singh,190,19.4
2,Royal Challengers Bangalore,1,Mandeep Singh,52,6.4
2,Royal Challengers Bangalore,2,CH Gayle,60,7.3
2,Royal Challengers Bangalore,3,KM Jadhav,116,12.4
2,Royal Challengers Bangalore,4,TM Head,126,13.5
2,Royal Challengers Bangalore,5,Sachin Baby,128,14.4
2,Royal Challengers Bangalore,6,STR Binny,154,17.5
2,Royal Challengers Bangalore,7,SR Watson,156,18.3
2,Royal Challengers Bangalore,8,S Aravind,156,18.4
2,Royal Challengers Bangalore,9,TS Mills,164,19.5
2,Royal Challengers Bangalore,10,YS Chahal,172,20.4
