innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,DA Warner,14,8,S Dhawan,1,3,19,10
1,Sunrisers Hyderabad,2,MC Henriques,35,25,S Dhawan,39,28,74,53
1,Sunrisers Hyderabad,3,MC Henriques,17,12,Yuvraj Singh,40,17,58,29
1,Sunrisers Hyderabad,4,Yuvraj Singh,22,10,DJ Hooda,15,10,39,20
1,Sunrisers Hyderabad,5,BCJ Cutting,16,6,DJ Hooda,1,2,17,8
2,Royal Challengers Bangalore,1,CH Gayle,26,18,Mandeep Singh,24,16,52,34
2,Royal Challengers Bangalore,2,TM Head,2,2,CH Gayle,6,3,8,5
2,Royal Challengers Bangalore,3,TM Head,22,16,KM Jadhav,31,16,56,31
2,Royal Challengers Bangalore,4,SR Watson,4,3,TM Head,6,4,10,7
2,Royal Challengers Bangalore,5,SR Watson,1,2,Sachin Baby,1,3,2,5
2,Royal Challengers Bangalore,6,SR Watson,15,9,STR Binny,11,10,26,19
2,Royal Challengers Bangalore,7,S Aravind,0,1,SR Watson,2,3,2,4
2,Royal Challengers Bangalore,8,S Aravind,0,1,TS Mills,0,0,0,1
2,Royal Challengers Bangalore,9,YS Chahal,1,4,TS Mills,6,3,8,7
2,Royal Challengers Bangalore,10,YS Chahal,2,3,A Choudhary,6,2,8,5
