match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2021-04-10,Delhi Capitals,"Wankhede Stadium, Mumbai",3.4,0,53,2,14.45,6,2,0
8,2021-04-16,Punjab Kings,"Wankhede Stadium, Mumbai",4.0,0,35,0,8.75,8,1,0
12,2021-04-19,Rajasthan Royals,"Wankhede Stadium, Mumbai",3.0,0,20,1,6.67,9,2,0
15,2021-04-21,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",3.1,0,48,0,15.16,5,5,0
19,2021-04-25,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",4.0,0,11,1,2.75,16,0,0
23,2021-04-28,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",4.0,0,44,0,11.0,4,1,0
27,2021-05-01,Mumbai Indians,"Arun Jaitley Stadium, Delhi",4.0,0,56,1,14.0,4,5,0
30,2021-09-19,Mumbai Indians,Dubai International Cricket Stadium,4.0,0,29,1,7.25,9,2,0
35,2021-09-24,Royal Challengers Bangalore,Sharjah Cricket Stadium,4.0,0,29,2,7.25,7,0,0
38,2021-09-26,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",4.0,1,20,2,5.0,10,0,0
44,2021-09-30,Sunrisers Hyderabad,Sharjah Cricket Stadium,4.0,0,37,1,9.25,7,1,1
47,2021-10-02,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",4.0,0,30,2,7.5,11,2,0
50,2021-10-04,Delhi Capitals,Dubai International Cricket Stadium,4.0,0,13,2,3.25,12,0,0
53,2021-10-07,Punjab Kings,Dubai International Cricket Stadium,3.0,0,28,3,9.33,10,0,0
57,2021-10-10,Delhi Capitals,Dubai International Cricket Stadium,3.0,0,36,0,12.0,5,2,0
60,2021-10-15,Kolkata Knight Riders,Dubai International Cricket Stadium,4.0,0,38,3,9.5,11,4,1
