innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bengaluru,1,PD Salt,4,2,V Kohli,0,0,4,2
1,Royal Challengers Bengaluru,2,D Padikkal,37,22,V Kohli,52,30,91,52
1,Royal Challengers Bengaluru,3,V Kohli,15,12,RM Patidar,32,19,48,31
1,Royal Challengers Bengaluru,4,LS Livingstone,0,2,RM Patidar,0,0,1,2
1,Royal Challengers Bengaluru,5,JM Sharma,33,14,RM Patidar,32,13,69,27
1,Royal Challengers Bengaluru,6,JM Sharma,7,5,TH David,1,1,8,6
2,Mumbai Indians,1,RG Sharma,17,9,RD Rickelton,4,1,21,10
2,Mumbai Indians,2,WG Jacks,4,3,RD Rickelton,13,9,17,12
2,Mumbai Indians,3,SA Yadav,23,21,WG Jacks,18,15,41,36
2,Mumbai Indians,4,Tilak Varma,13,9,SA Yadav,5,5,20,14
2,Mumbai Indians,5,Tilak Varma,43,20,HH Pandya,42,14,89,34
2,Mumbai Indians,6,Naman Dhir,6,2,HH Pandya,0,1,6,3
2,Mumbai Indians,7,MJ Santner,8,4,Naman Dhir,1,2,9,6
2,Mumbai Indians,8,DL Chahar,0,1,Naman Dhir,0,0,0,1
2,Mumbai Indians,9,TA Boult,1,1,Naman Dhir,4,2,6,3
2,Mumbai Indians,10,JJ Bumrah,0,1,TA Boult,0,0,0,1
