match_number,date,opponent,catches,stumpings,run_outs
9,2008-04-24,Rajasthan Royals,1,0,0
19,2008-05-01,Kings XI Punjab,0,0,1
21,2008-05-03,Royal Challengers Bangalore,1,0,1
