match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2008-04-20,Kolkata Knight Riders,Eden Gardens,14,10,1,1,140.0,c WP Saha b M Kartik,8
7,2008-04-22,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",8,14,0,0,57.14,"run out (MK Tiwary, KD Karthik)",7
19,2008-05-01,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",3,8,0,0,37.5,c S Sreesanth b PP Chawla,7
21,2008-05-03,Royal Challengers Bangalore,M Chinnaswamy Stadium,17,7,0,2,242.86,not out,8
30,2008-05-09,Rajasthan Royals,Sawai Mansingh Stadium,3,6,0,0,50.0,c M Rawat b SR Watson,6
32,2008-05-11,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2,4,0,0,50.0,c A Chopra b SC Ganguly,7
51,2008-05-25,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0.0,run out (R Vinay Kumar),8
