match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2021-04-11,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",80,56,9,4,142.86,c V Shankar b Mohammad Nabi,1
5,2021-04-13,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",57,47,6,2,121.28,st Q de Kock b RD Chahar,1
10,2021-04-18,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",18,11,2,1,163.64,c D Padikkal b YS Chahal,1
15,2021-04-21,Chennai Super Kings,"Wankhede Stadium, Mumbai",9,12,2,0,75.0,c MS Dhoni b DL Chahar,1
18,2021-04-24,Rajasthan Royals,"Wankhede Stadium, Mumbai",22,25,1,1,88.0,c SV Samson b C Sakariya,1
21,2021-04-26,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",0,1,0,0,0.0,c M Shahrukh Khan b MC Henriques,2
25,2021-04-29,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",15,12,1,1,125.0,st RR Pant b AR Patel,1
34,2021-09-23,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",5,2,1,0,250.0,not out,5
38,2021-09-26,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",37,27,3,1,137.04,not out,5
41,2021-09-28,Delhi Capitals,Sharjah Cricket Stadium,36,27,2,2,133.33,not out,4
45,2021-10-01,Punjab Kings,Dubai International Cricket Stadium,31,18,2,2,172.22,c MA Agarwal b Arshdeep Singh,4
49,2021-10-03,Sunrisers Hyderabad,Dubai International Cricket Stadium,25,33,3,0,75.76,c WP Saha b JO Holder,4
54,2021-10-07,Rajasthan Royals,Sharjah Cricket Stadium,12,5,1,1,240.0,c LS Livingstone b GD Phillips,3
58,2021-10-11,Royal Challengers Bangalore,Sharjah Cricket Stadium,23,25,1,1,92.0,c AB de Villiers b YS Chahal,4
59,2021-10-13,Delhi Capitals,Sharjah Cricket Stadium,13,12,0,1,108.33,c SO Hetmyer b A Nortje,3
60,2021-10-15,Chennai Super Kings,Dubai International Cricket Stadium,0,1,0,0,0.0,c F du Plessis b SN Thakur,3
