match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
14,2016-04-20,Mumbai Indians,Wankhede Stadium,3.0,0,25,1,8.33,8,0,0
16,2016-04-22,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,3.0,0,13,3,4.33,11,0,0
19,2016-04-24,Gujarat Lions,Saurashtra Cricket Association Stadium,4.0,0,53,1,13.25,5,2,0
27,2016-04-30,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,45,2,11.25,10,0,0
