match_number,date,opponent,catches,stumpings,run_outs
3,2024-03-23,Sunrisers Hyderabad,1,0,0
36,2024-04-21,Royal Challengers Bengaluru,1,0,0
54,2024-05-05,Lucknow Super Giants,1,0,0
