match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2017-04-06,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,19,14,4,0,135.71,b Imran Tahir,1
7,2017-04-09,Kolkata Knight Riders,Wankhede Stadium,30,27,3,1,111.11,lbw b Kuldeep Yadav,1
10,2017-04-12,Sunrisers Hyderabad,Wankhede Stadium,39,24,7,0,162.5,c B Kumar b DJ Hooda,1
12,2017-04-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,3,8,0,0,37.5,c CH Gayle b S Badree,1
16,2017-04-16,Gujarat Lions,Wankhede Stadium,0,2,0,0,0.0,c JJ Roy b P Kumar,1
22,2017-04-20,Kings XI Punjab,Holkar Cricket Stadium,37,18,4,2,205.56,c GJ Maxwell b MP Stoinis,1
25,2017-04-22,Delhi Daredevils,Wankhede Stadium,8,11,1,0,72.73,b K Rabada,1
28,2017-04-24,Rising Pune Supergiant,Wankhede Stadium,33,27,4,0,122.22,b Washington Sundar,1
35,2017-04-29,Gujarat Lions,Saurashtra Cricket Association Stadium,70,44,9,1,159.09,c KD Karthik b JP Faulkner,1
38,2017-05-01,Royal Challengers Bangalore,Wankhede Stadium,0,1,0,0,0.0,c YS Chahal b A Choudhary,1
45,2017-05-06,Delhi Daredevils,Feroz Shah Kotla,25,22,3,0,113.64,st RR Pant b A Mishra,2
48,2017-05-08,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",23,17,1,1,135.29,c DA Warner b S Kaul,2
51,2017-05-11,Kings XI Punjab,Wankhede Stadium,38,23,7,0,165.22,c M Vohra b MM Sharma,2
57,2017-05-16,Rising Pune Supergiant,Wankhede Stadium,52,40,3,3,130.0,c DT Christian b SN Thakur,2
59,2017-05-19,Kolkata Knight Riders,M Chinnaswamy Stadium,14,9,3,0,155.56,c RV Uthappa b UT Yadav,2
60,2017-05-21,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",4,6,0,0,66.67,c SN Thakur b JD Unadkat,2
